Date (GMT+1),Cross border electricity trading,Non-Renewable,Renewable,Load,"CO2 Emission Allowances, Auction DE"
2018-01-04 09:00:00,-7083.06,31504.08,30645.29,69981.99,7.07
2018-01-04 10:00:00,-6018.84,33132.44,29271.95,71061.56,7.07
2018-01-04 11:00:00,-4989.7,33647.21,28270.36,72085.99,7.07
2018-01-04 12:00:00,-4261.34,33623.4,26833.9,71684.71,7.07
2018-01-04 13:00:00,-3256.74,33573.35,24673.27,70606.02,7.07
2018-01-04 14:00:00,-1953.89,33576.4,22552.2,69169.83,7.07
2018-01-04 15:00:00,-887.75,33989.08,20974.41,68886.32,7.07
2018-01-04 16:00:00,-1421.54,34053.06,21616.26,70042.11,7.07
2018-01-04 17:00:00,-1312.06,34249.2,23341.57,71859.37,7.07
2018-01-04 18:00:00,-3218.81,34389.42,25237.33,71259.26,7.07
2018-01-04 19:00:00,-4633.95,33862.56,27262.27,69431.12,7.07
2018-01-04 20:00:00,-6378.6,30601.08,29983.48,66324.46,7.07
2018-01-04 21:00:00,-7747.25,28064.74,32187.07,63585.62,7.07
2018-01-04 22:00:00,-9680.71,26608.44,34096.09,61433.46,7.07
2018-01-04 23:00:00,-12643.78,23883.9,36927.22,57428.5,7.07
2018-01-05 00:00:00,-14523.69,20107.07,40827.95,53699.97,7.07
2018-01-05 01:00:00,-15023.77,17894.55,43269.79,51528.52,7.07
2018-01-05 02:00:00,-16503.67,17452.08,44421.71,51103.86,7.07
2018-01-05 03:00:00,-15191.22,17072.62,44552.36,51312.18,7.07
2018-01-05 04:00:00,-12627.3,17217.84,43955.53,52379.65,7.07
2018-01-05 05:00:00,-12208.13,18609.31,42192.27,54738.41,7.07
2018-01-05 06:00:00,-13073.86,22817.92,41503.8,60600.26,7.07
2018-01-05 07:00:00,-11414.21,25651.04,40108.49,66567.31,7.07
2018-01-05 08:00:00,-11959.98,29254.43,38382.57,69498.25,7.07
2018-01-05 09:00:00,-11177.5,31128.92,37496.08,70392.02,7.07
2018-01-05 10:00:00,-10207.96,31905.06,36972.24,71333.9,7.07
2018-01-05 11:00:00,-10510.74,32106.89,36015.97,72430.1,7.07
2018-01-05 12:00:00,-9653.45,33553.71,32594.53,71933.41,7.07
2018-01-05 13:00:00,-7429.62,35086.54,27659.42,70213.2,7.07
2018-01-05 14:00:00,-4932.76,35491.68,23103.77,68283.9,7.07
2018-01-05 15:00:00,-1647.74,36230.83,19667.94,66936.26,7.07
2018-01-05 16:00:00,-2146.26,36816.84,18193.57,67506.93,7.07
2018-01-05 17:00:00,-1579.13,36879.46,17703.99,69651.46,7.07
2018-01-05 18:00:00,-1881.0,36831.59,17943.72,69156.37,7.07
2018-01-05 19:00:00,-2627.56,36304.19,18394.59,66814.76,7.07
2018-01-05 20:00:00,-4336.58,34806.76,18222.18,62654.84,7.07
2018-01-05 21:00:00,-3736.49,32758.46,18663.66,59133.62,7.07
2018-01-05 22:00:00,-3402.49,31025.59,19466.55,57302.38,7.07
2018-01-05 23:00:00,-5427.63,29443.82,19960.5,53894.36,7.07
2018-01-06 00:00:00,-6726.16,26989.71,20496.84,50448.38,7.07
2018-01-06 01:00:00,-6789.66,26506.3,20761.64,48040.81,7.07
2018-01-06 02:00:00,-7449.12,26483.82,20372.65,46789.04,7.07
2018-01-06 03:00:00,-7306.54,26624.69,20303.14,46616.94,7.07
2018-01-06 04:00:00,-6012.12,26530.23,19385.38,46817.04,7.07
2018-01-06 05:00:00,-5848.72,26710.47,18806.87,46676.77,7.07
2018-01-06 06:00:00,-6223.26,26907.34,17962.92,46968.42,7.07
2018-01-06 07:00:00,-6240.0,28078.79,17069.79,49807.56,7.07
2018-01-06 08:00:00,-5365.1,30255.08,16376.24,52551.84,7.07
2018-01-06 09:00:00,-4662.24,31564.59,16903.66,55559.3,7.07
2018-01-06 10:00:00,-4822.23,32338.64,17758.0,57483.07,7.07
2018-01-06 11:00:00,-5083.77,32201.98,18004.35,59200.01,7.07
2018-01-06 12:00:00,-4857.76,32091.41,17430.99,59079.73,7.07
2018-01-06 13:00:00,-3394.22,31956.67,15900.67,57576.76,7.07
2018-01-06 14:00:00,-1831.12,31869.59,13824.04,55953.12,7.07
2018-01-06 15:00:00,-647.76,32052.42,11650.0,55774.53,7.07
2018-01-06 16:00:00,512.98,32070.62,11687.74,57593.43,7.07
2018-01-06 17:00:00,408.28,32360.32,13321.43,61052.84,7.07
2018-01-06 18:00:00,-153.4,32005.89,14566.99,62046.94,7.07
2018-01-06 19:00:00,-2845.56,31435.82,15512.59,60453.06,7.07
2018-01-06 20:00:00,-2466.77,29368.29,17087.85,56793.42,7.07
2018-01-06 21:00:00,-1978.72,26913.12,18285.07,54425.27,7.07
2018-01-06 22:00:00,-4595.72,26113.24,19628.78,53732.56,7.07
2018-01-06 23:00:00,-6101.38,25087.22,20354.38,50339.69,7.07
2018-01-07 00:00:00,-8407.45,23930.4,21046.09,46706.79,7.07
2018-01-07 01:00:00,-9431.02,22486.17,21920.9,44749.91,7.07
2018-01-07 02:00:00,-9225.8,20993.58,22824.52,43804.65,7.07
2018-01-07 03:00:00,-6887.92,20009.34,22891.44,43528.86,7.07
2018-01-07 04:00:00,-5206.66,19018.98,22312.92,43674.45,7.07
2018-01-07 05:00:00,-6197.44,19650.51,22207.27,43223.23,7.07
2018-01-07 06:00:00,-6278.73,19396.56,22931.47,42371.31,7.07
2018-01-07 07:00:00,-6764.44,20296.92,23505.02,44369.12,7.07
2018-01-07 08:00:00,-7492.7,21964.38,23625.06,47643.4,7.07
2018-01-07 09:00:00,-8667.76,23684.37,23957.02,51546.52,7.07
2018-01-07 10:00:00,-8360.47,25028.32,24635.39,54469.44,7.07
2018-01-07 11:00:00,-7422.22,25602.01,25271.23,57492.02,7.07
2018-01-07 12:00:00,-6993.34,25673.63,25863.34,57529.72,7.07
2018-01-07 13:00:00,-8407.32,25594.84,25746.26,56253.84,7.07
2018-01-07 14:00:00,-7712.94,25577.92,24543.25,54518.42,7.07
2018-01-07 15:00:00,-6885.91,25712.9,23469.03,54230.84,7.07
2018-01-07 16:00:00,-7320.18,25869.6,24040.73,56422.21,7.07
2018-01-07 17:00:00,-7951.71,26400.34,25428.23,60977.56,7.07
2018-01-07 18:00:00,-8274.83,26643.18,25842.98,62314.03,7.07
2018-01-07 19:00:00,-8189.02,26545.44,25965.77,60676.65,7.07
2018-01-07 20:00:00,-7728.92,26236.1,25589.25,58043.19,7.07
2018-01-07 21:00:00,-8082.32,26208.38,25289.32,56321.76,7.07
2018-01-07 22:00:00,-8300.64,26229.37,24681.12,56141.3,7.07
2018-01-07 23:00:00,-10437.59,26158.36,24653.38,52965.89,7.07
2018-01-08 00:00:00,-10133.38,25902.6,24643.47,49811.77,7.07
2018-01-08 01:00:00,-10103.35,25631.77,24787.11,48143.29,7.07
2018-01-08 02:00:00,-9823.78,24364.94,25159.78,47675.76,7.07
2018-01-08 03:00:00,-8234.78,23469.2,25148.88,48285.03,7.07
2018-01-08 04:00:00,-8390.49,24824.39,24913.37,49700.17,7.07
2018-01-08 05:00:00,-10032.12,27992.78,25182.76,54197.91,7.07
2018-01-08 06:00:00,-9921.14,31572.73,26332.66,62922.97,7.07
2018-01-08 07:00:00,-8422.25,34821.32,27226.89,70089.04,7.07
2018-01-08 08:00:00,-7933.01,35815.63,27688.28,73338.64,7.07
2018-01-08 09:00:00,-8904.6,35911.54,29087.16,73718.36,7.07
2018-01-08 10:00:00,-8765.07,35392.89,31079.67,74198.96,7.07
2018-01-08 11:00:00,-9102.28,35657.32,32386.65,74741.6,7.07
2018-01-08 12:00:00,-9456.85,35418.73,32984.34,74449.29,7.07
2018-01-08 13:00:00,-9778.63,35246.01,33163.93,73814.46,7.07
2018-01-08 14:00:00,-9398.61,35006.66,32357.25,72645.83,7.07
2018-01-08 15:00:00,-9628.3,35020.9,31399.25,72376.44,7.07
2018-01-08 16:00:00,-10193.44,34846.49,33271.74,73486.44,7.07
2018-01-08 17:00:00,-10418.6,34379.36,35704.67,77256.73,7.07
2018-01-08 18:00:00,-10951.15,33769.66,37033.05,77115.6,7.07
2018-01-08 19:00:00,-10619.04,32352.67,37781.51,75143.41,7.07
2018-01-08 20:00:00,-12447.9,31446.08,37418.72,70769.61,7.07
2018-01-08 21:00:00,-12593.9,29682.5,37350.4,67171.24,7.07
2018-01-08 22:00:00,-12663.45,27468.75,37086.44,64329.66,7.07
2018-01-08 23:00:00,-10565.21,23367.29,37133.81,59552.7,7.07
2018-01-09 00:00:00,-14634.12,22798.99,36832.19,56444.95,7.07
2018-01-09 01:00:00,-14786.12,21718.26,36723.82,54561.02,7.07
2018-01-09 02:00:00,-13678.1,21125.17,36967.77,53767.4,7.07
2018-01-09 03:00:00,-12655.78,20568.53,37036.65,54264.16,7.07
2018-01-09 04:00:00,-12088.2,21289.0,36918.44,56024.12,7.07
2018-01-09 05:00:00,-12908.03,24130.15,36236.38,59278.23,7.07
2018-01-09 06:00:00,-11991.23,28620.18,35618.04,67252.45,7.07
2018-01-09 07:00:00,-8718.26,31994.04,34312.13,73511.92,7.07
2018-01-09 08:00:00,-7423.88,34043.8,33359.35,75668.01,7.07
2018-01-09 09:00:00,-7486.98,34995.67,33494.74,75087.22,7.07
2018-01-09 10:00:00,-7732.06,35832.81,34627.19,75271.28,7.07
2018-01-09 11:00:00,-7282.94,36146.72,35346.58,75253.95,7.07
2018-01-09 12:00:00,-6829.5,35889.34,34713.58,74942.88,7.07
2018-01-09 13:00:00,-6545.1,36371.06,33306.66,74308.96,7.07
2018-01-09 14:00:00,-5552.16,36697.11,30127.06,73066.68,7.07
2018-01-09 15:00:00,-4418.89,36983.93,27528.07,72475.05,7.07
2018-01-09 16:00:00,-4412.26,37391.28,26694.93,73134.65,7.07
2018-01-09 17:00:00,-4426.77,38453.16,27000.03,76243.11,7.07
2018-01-09 18:00:00,-4398.66,38550.37,26372.73,75737.7,7.07
2018-01-09 19:00:00,-4194.36,38245.31,25429.99,73595.82,7.07
2018-01-09 20:00:00,-3760.98,37354.62,24273.97,69152.22,7.07
2018-01-09 21:00:00,-2803.63,35157.49,22982.19,65869.99,7.07
2018-01-09 22:00:00,-3646.56,33309.6,21326.42,62807.72,7.07
2018-01-09 23:00:00,-2745.77,31040.19,20340.46,58210.04,7.07
2018-01-10 00:00:00,-3772.55,30215.42,18976.33,54471.29,7.07
2018-01-10 01:00:00,-3875.91,30060.4,17855.33,52265.96,7.07
2018-01-10 02:00:00,-3979.98,30534.74,17158.5,51109.75,7.07
2018-01-10 03:00:00,-3144.62,30077.63,16833.16,51160.58,7.07
2018-01-10 04:00:00,-1698.81,30399.87,16344.06,52654.96,7.07
2018-01-10 05:00:00,-1897.79,32603.77,15730.34,56258.3,7.07
2018-01-10 06:00:00,-1446.02,37281.28,15383.02,63989.03,7.07
2018-01-10 07:00:00,-2758.18,41214.29,15664.87,70278.07,7.07
2018-01-10 08:00:00,-1747.5,42838.77,15956.43,72421.09,7.07
2018-01-10 09:00:00,-2825.99,44156.81,17646.88,72134.05,7.07
2018-01-10 10:00:00,-4433.12,44979.22,19903.77,71982.47,7.07
2018-01-10 11:00:00,-5080.49,45135.16,21224.76,72269.83,7.07
2018-01-10 12:00:00,-4984.62,45336.14,21155.85,71718.61,7.07
2018-01-10 13:00:00,-4145.41,45279.3,19298.49,70587.66,7.07
2018-01-10 14:00:00,-3057.48,45377.61,16105.93,69928.9,7.07
2018-01-10 15:00:00,-1356.6,46120.13,13159.76,69689.44,7.07
2018-01-10 16:00:00,-1791.86,46982.5,12255.78,70664.87,7.07
2018-01-10 17:00:00,-2163.15,47680.02,13011.44,73778.18,7.07
2018-01-10 18:00:00,-2800.05,47631.38,13621.14,73362.19,7.07
2018-01-10 19:00:00,-2759.91,46979.93,13860.88,71733.82,7.07
2018-01-10 20:00:00,-2596.46,45095.27,13660.61,67570.41,7.07
2018-01-10 21:00:00,-2884.02,43418.82,12740.16,63917.81,7.07
2018-01-10 22:00:00,-3247.66,42530.17,11684.14,60901.89,7.07
2018-01-10 23:00:00,-2857.73,40533.73,10735.53,56519.04,7.07
2018-01-11 00:00:00,-3852.07,38952.37,9983.45,52919.22,7.07
2018-01-11 01:00:00,-2323.43,37065.93,9482.86,50986.08,7.07
2018-01-11 02:00:00,-1367.23,36327.5,9067.24,50125.75,7.07
2018-01-11 03:00:00,-174.17,36340.82,8815.29,50884.24,7.07
2018-01-11 04:00:00,323.02,37542.81,8603.03,52285.16,7.07
2018-01-11 05:00:00,-479.38,39919.46,8493.52,55313.7,7.07
2018-01-11 06:00:00,-1470.99,44371.66,8550.61,63062.33,7.07
2018-01-11 07:00:00,-611.4,48407.88,8559.07,69634.94,7.07
2018-01-11 08:00:00,-2208.28,49394.94,8749.67,71952.43,7.07
2018-01-11 09:00:00,-1061.25,49356.38,9680.8,71650.6,7.07
2018-01-11 10:00:00,-1559.97,48972.75,11387.82,72138.82,7.07
2018-01-11 11:00:00,-1413.79,48670.3,12818.8,72776.89,7.07
2018-01-11 12:00:00,-1675.91,48669.77,13481.66,72135.81,7.07
2018-01-11 13:00:00,-759.68,48750.7,12776.48,72008.85,7.07
2018-01-11 14:00:00,-868.16,48940.8,11554.43,71145.96,7.07
2018-01-11 15:00:00,-324.07,48927.52,10245.46,71091.29,7.07
2018-01-11 16:00:00,-1929.68,49370.92,9576.2,71497.05,7.07
2018-01-11 17:00:00,-2113.54,50205.92,9829.46,73858.64,7.07
2018-01-11 18:00:00,-2195.74,50178.56,10016.64,73277.69,7.07
2018-01-11 19:00:00,-2939.04,49590.78,10169.32,71484.4,7.07
2018-01-11 20:00:00,-2730.9,47971.81,9916.01,67561.26,7.07
2018-01-11 21:00:00,-2513.2,45596.93,9899.69,64350.39,7.07
2018-01-11 22:00:00,-2257.97,43229.42,10034.47,61401.74,7.07
2018-01-11 23:00:00,-2718.95,39932.13,10145.25,57194.49,7.07
2018-01-12 00:00:00,-855.93,35639.77,10222.06,53388.12,7.07
2018-01-12 01:00:00,-926.4,34551.99,10237.06,51549.98,7.07
2018-01-12 02:00:00,-1161.61,34465.13,10403.48,50593.21,7.07
2018-01-12 03:00:00,-540.92,34761.92,10494.88,50979.37,7.07
2018-01-12 04:00:00,117.91,35574.16,10767.27,52386.85,7.07
2018-01-12 05:00:00,-2113.59,38663.09,11256.91,55477.48,7.07
2018-01-12 06:00:00,-2807.68,42660.18,11938.39,63227.72,7.07
2018-01-12 07:00:00,-2862.51,46088.07,12479.02,69852.19,7.07
2018-01-12 08:00:00,-3979.46,46748.82,12719.48,72588.31,7.07
2018-01-12 09:00:00,-3811.18,46751.59,13260.55,72984.46,7.07
2018-01-12 10:00:00,-3295.89,47047.12,13980.66,73244.23,7.07
2018-01-12 11:00:00,-3082.45,46792.65,14411.93,73738.02,7.61
2018-01-12 12:00:00,-2551.29,46792.74,15212.93,73103.52,7.79
2018-01-12 13:00:00,-2543.94,46751.38,15511.96,72058.9,7.79
2018-01-12 14:00:00,-3173.77,46570.73,15473.37,70534.24,7.79
2018-01-12 15:00:00,-4052.78,46453.97,15065.87,70139.81,7.79
2018-01-12 16:00:00,-4494.47,46442.38,14694.44,70549.68,7.79
2018-01-12 17:00:00,-4615.06,46631.84,14826.84,72708.95,7.79
2018-01-12 18:00:00,-3992.94,46549.65,14933.05,71895.31,7.79
2018-01-12 19:00:00,-4516.37,46061.66,15332.33,69513.41,7.79
2018-01-12 20:00:00,-5482.11,44069.12,15307.92,65472.93,7.79
2018-01-12 21:00:00,-4747.74,40506.83,15265.53,62346.38,7.79
2018-01-12 22:00:00,-4244.51,37787.93,15127.47,60232.35,7.79
2018-01-12 23:00:00,-3917.09,35357.12,15213.28,56626.96,7.79
2018-01-13 00:00:00,-4817.49,32769.56,15224.83,52950.02,7.79
2018-01-13 01:00:00,-4616.29,30428.57,15355.9,50829.67,7.79
2018-01-13 02:00:00,-5659.12,29617.57,15446.17,49342.57,7.79
2018-01-13 03:00:00,-5542.36,29392.31,15766.13,49141.61,7.79
2018-01-13 04:00:00,-5582.58,29378.75,16206.38,49266.41,7.79
2018-01-13 05:00:00,-6967.48,29572.28,17089.42,49182.14,7.79
2018-01-13 06:00:00,-7556.83,30304.37,18223.68,50197.32,7.79
2018-01-13 07:00:00,-7093.42,31727.24,19147.75,53765.92,7.79
2018-01-13 08:00:00,-6796.9,33419.25,20214.22,58006.1,7.79
2018-01-13 09:00:00,-7147.44,34484.77,21764.61,61666.67,7.79
2018-01-13 10:00:00,-7696.37,34465.84,23396.02,63874.8,7.79
2018-01-13 11:00:00,-7919.73,34467.37,24310.4,64684.43,7.79
2018-01-13 12:00:00,-8060.77,34509.07,24078.04,64398.97,7.79
2018-01-13 13:00:00,-8019.3,34421.4,23302.5,62412.07,7.79
2018-01-13 14:00:00,-7720.78,33935.62,22751.52,60618.74,7.79
2018-01-13 15:00:00,-6938.16,33261.87,22711.43,60189.92,7.79
2018-01-13 16:00:00,-7161.42,33863.17,23439.85,61294.69,7.79
2018-01-13 17:00:00,-7344.91,34158.66,24665.69,64615.26,7.79
2018-01-13 18:00:00,-7234.17,33634.71,25485.66,65192.03,7.79
2018-01-13 19:00:00,-7512.78,32076.5,26075.39,63149.39,7.79
2018-01-13 20:00:00,-8774.38,29827.15,26372.4,59228.84,7.79
2018-01-13 21:00:00,-8927.61,28692.72,26514.86,56742.67,7.79
2018-01-13 22:00:00,-9509.14,28204.64,25913.2,55990.32,7.79
2018-01-13 23:00:00,-11100.58,27441.36,25141.84,52783.36,7.79
2018-01-14 00:00:00,-11973.87,26391.36,24073.59,49566.7,7.79
2018-01-14 01:00:00,-11152.05,25992.27,23793.0,47564.34,7.79
2018-01-14 02:00:00,-11366.53,25667.2,23807.47,46209.92,7.79
2018-01-14 03:00:00,-11096.75,25632.5,23478.06,45960.96,7.79
2018-01-14 04:00:00,-10891.13,25751.18,23753.33,46062.07,7.79
2018-01-14 05:00:00,-11190.69,25800.43,23914.62,45602.32,7.79
2018-01-14 06:00:00,-11741.16,25622.16,24173.82,45025.96,7.79
2018-01-14 07:00:00,-11788.6,25505.49,24237.33,46994.98,7.79
2018-01-14 08:00:00,-11723.32,25922.76,24100.44,50270.21,7.79
2018-01-14 09:00:00,-11696.42,26698.15,25119.03,54016.5,7.79
2018-01-14 10:00:00,-11587.12,26997.7,27466.68,56164.52,7.79
2018-01-14 11:00:00,-9725.66,27002.75,29337.98,58689.67,7.79
2018-01-14 12:00:00,-10374.52,27240.59,29685.53,58542.6,7.79
2018-01-14 13:00:00,-10813.86,27273.07,28345.41,56426.2,7.79
2018-01-14 14:00:00,-9790.25,27193.64,25747.68,55136.38,7.79
2018-01-14 15:00:00,-8994.33,27633.25,22753.85,54844.79,7.79
2018-01-14 16:00:00,-8804.98,28543.51,21933.71,56560.85,7.79
2018-01-14 17:00:00,-8270.77,29306.32,24054.5,61697.68,7.79
2018-01-14 18:00:00,-7830.09,29304.69,25713.2,63408.74,7.79
2018-01-14 19:00:00,-9081.75,29204.52,25987.73,62124.07,7.79
2018-01-14 20:00:00,-9381.46,28849.27,25804.62,59341.13,7.79
2018-01-14 21:00:00,-8815.28,28388.04,25889.04,57713.26,7.79
2018-01-14 22:00:00,-8288.53,28510.39,25706.1,57787.0,7.79
2018-01-14 23:00:00,-9749.73,27896.69,25649.7,54800.64,7.79
2018-01-15 00:00:00,-10612.95,27140.28,26172.46,52287.76,7.79
2018-01-15 01:00:00,-11538.59,26670.82,26864.95,50593.68,7.79
2018-01-15 02:00:00,-11195.85,26296.1,27163.79,50246.74,7.79
2018-01-15 03:00:00,-10482.73,25985.55,27544.56,50742.67,7.79
2018-01-15 04:00:00,-10937.26,26460.96,28596.8,52490.7,7.79
2018-01-15 05:00:00,-10461.44,27589.62,29885.05,56914.95,7.79
2018-01-15 06:00:00,-9765.58,29760.88,30961.06,66083.08,7.79
2018-01-15 07:00:00,-8557.23,30977.85,32168.65,73058.88,7.79
2018-01-15 08:00:00,-8122.98,31345.48,33886.84,75500.86,7.79
2018-01-15 09:00:00,-9454.36,30739.44,36122.69,75734.73,7.79
2018-01-15 10:00:00,-8832.64,30020.93,39257.13,76487.84,7.79
2018-01-15 11:00:00,-9439.28,29567.59,42187.56,77473.23,7.79
2018-01-15 12:00:00,-10416.94,28645.43,43646.22,77320.58,7.79
2018-01-15 13:00:00,-11375.29,28541.93,43408.42,77058.98,7.79
2018-01-15 14:00:00,-11716.53,28834.54,42611.02,76352.25,7.79
2018-01-15 15:00:00,-11286.68,28435.51,42536.08,76276.5,7.79
2018-01-15 16:00:00,-12031.37,28211.99,43691.15,76952.87,7.79
2018-01-15 17:00:00,-10979.66,28156.77,45491.81,79536.27,7.79
2018-01-15 18:00:00,-11677.68,27157.84,46567.04,78970.42,7.79
2018-01-15 19:00:00,-12270.04,25700.99,47042.25,76923.18,7.79
2018-01-15 20:00:00,-11694.6,23240.9,47610.86,72659.59,7.79
2018-01-15 21:00:00,-11266.42,21382.27,48359.51,68954.4,7.79
2018-01-15 22:00:00,-11333.47,20051.08,46976.57,66201.94,7.79
2018-01-15 23:00:00,-12020.2,18784.42,45737.09,61437.38,7.79
2018-01-16 00:00:00,-12136.06,18012.14,44767.14,57533.47,7.79
2018-01-16 01:00:00,-13083.97,18024.98,44205.07,55140.93,7.79
2018-01-16 02:00:00,-13390.54,17925.53,43185.81,54220.74,7.79
2018-01-16 03:00:00,-12247.78,18011.61,41201.42,54569.49,7.79
2018-01-16 04:00:00,-11488.34,18716.46,38904.25,55764.56,7.79
2018-01-16 05:00:00,-10819.13,21389.05,38121.55,58749.63,7.79
