Date (GMT+1),Cross border electricity trading,Non-Renewable,Renewable,Load,"CO2 Emission Allowances, Auction DE"
2023-01-04T08:00+01:00,-14820.63,14232.45,52760.58,63146.91,83.41
2023-01-04T09:00+01:00,-14672.86,14465.52,54146,64181.91,83.41
2023-01-04T10:00+01:00,-13768.98,14283.51,55268.01,65557.79,83.41
2023-01-04T11:00+01:00,-14231.56,14083.91,55527.04,66891.66,83.41
2023-01-04T12:00+01:00,-13466.2,13701.92,55891.28,67097.82,83.41
2023-01-04T13:00+01:00,-12435.83,13356.35,56011.28,65934.5,83.41
2023-01-04T14:00+01:00,-12110.72,13134.56,55295.15,65008.21,83.41
2023-01-04T15:00+01:00,-12446.6,13096.44,54548.84,64415.53,83.41
2023-01-04T16:00+01:00,-12842.88,13400.38,53704.84,64619.4,83.41
2023-01-04T17:00+01:00,-14477.04,14144.43,54213.3,66606.26,83.41
2023-01-04T18:00+01:00,-12596.09,14277.77,54063.63,66147.8,83.41
2023-01-04T19:00+01:00,-13606.63,14234.31,53956.48,64006.38,83.41
2023-01-04T20:00+01:00,-14326.79,13975.96,53515.83,60362.89,83.41
2023-01-04T21:00+01:00,-14849.13,13800.24,53398.62,57242.36,83.41
2023-01-04T22:00+01:00,-15543.68,13686.53,52180.76,54584.43,83.41
2023-01-04T23:00+01:00,-17050.24,13453.19,51144.39,51435.54,83.41
2023-01-05T00:00+01:00,-15557.12,13966.47,46097.37,46678.71,83.41
2023-01-05T01:00+01:00,-16720.63,14137.15,44518.72,44608.9,83.41
2023-01-05T02:00+01:00,-16470.86,13963.12,43989.19,44659.77,83.41
2023-01-05T03:00+01:00,-15812.42,14033.84,43788.72,45043.64,83.41
2023-01-05T04:00+01:00,-16378.08,14421.89,45171.6,46173.14,83.41
2023-01-05T05:00+01:00,-17275.77,14836.53,47145.69,48273,83.41
2023-01-05T06:00+01:00,-17452.03,16663.77,47339.11,53111.92,83.41
2023-01-05T07:00+01:00,-16075.52,18839.97,47308.27,59099.96,83.41
2023-01-05T08:00+01:00,-15819.53,20511.31,46007.14,61424.86,83.41
2023-01-05T09:00+01:00,-14369.08,21049.43,44380.4,62114.62,83.41
2023-01-05T10:00+01:00,-11739.65,21517.01,43404.16,62525.16,83.41
2023-01-05T11:00+01:00,-10376.59,21905.32,43343.43,63951.5,83.41
2023-01-05T12:00+01:00,-9661.17,22226.06,41838.99,64238.04,83.41
2023-01-05T13:00+01:00,-8562.19,22486.2,37909.97,62460.73,83.41
2023-01-05T14:00+01:00,-4719.82,22668.14,32551.95,60916.1,83.41
2023-01-05T15:00+01:00,884.5,23403.31,27112.94,59912.98,83.41
2023-01-05T16:00+01:00,4777.25,23668.38,23009.8,60113.86,83.41
2023-01-05T17:00+01:00,6445.67,23643.5,21260,62282.23,83.41
2023-01-05T18:00+01:00,6343.88,23638.94,19956.04,61967.93,83.41
2023-01-05T19:00+01:00,5878.62,23553.17,19456.94,59748.93,83.41
2023-01-05T20:00+01:00,4455.04,23415.28,19031.68,56451.44,83.41
2023-01-05T21:00+01:00,4700.2,22685.57,19203.43,52788.74,83.41
2023-01-05T22:00+01:00,4926.09,20920.24,20176.22,49974.42,83.41
2023-01-05T23:00+01:00,4206.8,18885.79,20990.12,46587.47,83.41
2023-01-06T00:00+01:00,-641.7,18207.76,22567.44,43961.93,83.41
2023-01-06T01:00+01:00,-1161.2,18037.01,24182.7,42095.69,83.41
2023-01-06T02:00+01:00,-1937.17,17832.95,26300.06,41584.77,83.41
2023-01-06T03:00+01:00,-985.56,16728.88,28359.2,42296.88,83.41
2023-01-06T04:00+01:00,-873.18,16139.15,30426.91,43702.87,83.41
2023-01-06T05:00+01:00,-2329.86,17503.81,32533.36,45916.59,83.41
2023-01-06T06:00+01:00,-6917.16,18399.4,34329.15,49969.99,83.41
2023-01-06T07:00+01:00,-8767.07,19389.9,35737.91,53778.18,83.41
2023-01-06T08:00+01:00,-10025.02,20834.9,37777.03,56497.19,83.41
2023-01-06T09:00+01:00,-11647.98,20409.46,40640.7,58188.81,83.41
2023-01-06T10:00+01:00,-12670.2,20149.78,43599.59,59970.04,83.41
2023-01-06T11:00+01:00,-12855.56,19350.08,45869.9,61297.99,83.41
2023-01-06T12:00+01:00,-12275.91,19041.98,46443.21,61185.2,83.41
2023-01-06T13:00+01:00,-12117.43,18811.32,45621.32,59554.11,83.41
2023-01-06T14:00+01:00,-10541.4,19437.35,40895.65,58428.34,83.41
2023-01-06T15:00+01:00,-8116.83,21043.63,36081.71,57361.68,83.41
2023-01-06T16:00+01:00,-6535.71,22550.47,32827.2,57969.65,83.41
2023-01-06T17:00+01:00,-5774.18,22998.15,31737.4,59909.34,83.41
2023-01-06T18:00+01:00,-4511.2,22258.72,31684.48,60527.16,83.41
2023-01-06T19:00+01:00,-2898.62,21243.12,30658.75,58108.94,83.41
2023-01-06T20:00+01:00,-3163.34,20338.19,30160.64,54721.12,83.41
2023-01-06T21:00+01:00,-2537.71,18661.88,29547.17,52406.35,83.41
2023-01-06T22:00+01:00,-1109.53,17969,28059.84,50126.7,83.41
2023-01-06T23:00+01:00,-1038.91,15945.58,26612.21,46624.23,83.41
2023-01-07T00:00+01:00,557.29,13831.44,24931.46,43200.68,83.41
2023-01-07T01:00+01:00,174.9,13401.6,24428.35,41185.24,83.41
2023-01-07T02:00+01:00,1042.85,12798.12,25085.24,40162.32,83.41
2023-01-07T03:00+01:00,1772.43,12186.87,25981.14,39778.38,83.41
2023-01-07T04:00+01:00,1994.14,12078.88,26420.69,40120.8,83.41
2023-01-07T05:00+01:00,2300.71,11738.29,26716.25,40901.82,83.41
2023-01-07T06:00+01:00,371.03,12479.82,27061.83,41720.71,83.41
2023-01-07T07:00+01:00,-136.82,13616.44,27758.99,44499.15,83.41
2023-01-07T08:00+01:00,-3.37,13770.27,28349.03,47369.91,83.41
2023-01-07T09:00+01:00,-1107.61,14300.5,29883.97,50231.01,83.41
2023-01-07T10:00+01:00,-1680.37,14476.2,32453.12,51913.78,83.41
2023-01-07T11:00+01:00,-1428.88,14609.33,35282.14,53639.07,83.41
2023-01-07T12:00+01:00,-673.49,14053.3,36778.92,53693.71,83.41
2023-01-07T13:00+01:00,-1641.61,13673.26,36043.21,52311.88,83.41
2023-01-07T14:00+01:00,-1306.04,13545.84,33680.23,50279.86,83.41
2023-01-07T15:00+01:00,273.78,13824.05,30710.05,50658.26,83.41
2023-01-07T16:00+01:00,-564.93,14415.65,30807.76,52149.22,83.41
2023-01-07T17:00+01:00,-4310.75,14932.87,33887.69,55371.34,83.41
2023-01-07T18:00+01:00,-5695.5,14919.11,36693.64,56110.26,83.41
2023-01-07T19:00+01:00,-6319.21,13825.12,38074.39,54536.01,83.41
2023-01-07T20:00+01:00,-7197.11,11915.04,38785.33,51743.44,83.41
2023-01-07T21:00+01:00,-6521.2,10125.61,38769.22,49493.68,83.41
2023-01-07T22:00+01:00,-6025.51,10042,37974.12,47884.52,83.41
2023-01-07T23:00+01:00,-6270.36,9846.28,38062.4,44757.49,83.41
2023-01-08T00:00+01:00,-6196.83,10063.39,37807.31,42508.96,83.41
2023-01-08T01:00+01:00,-5931.56,9792.66,37023.02,40708.46,83.41
2023-01-08T02:00+01:00,-5965.51,9860.67,35812.02,39829.6,83.41
2023-01-08T03:00+01:00,-4758.03,9959.59,34194.87,40059.75,83.41
2023-01-08T04:00+01:00,-3344.13,9868.3,33572.31,40147.06,83.41
2023-01-08T05:00+01:00,-2178.9,9788.4,32771.69,40019.97,83.41
2023-01-08T06:00+01:00,-2821.59,9877.91,31749.69,39918.9,83.41
2023-01-08T07:00+01:00,-2045.31,9945.13,31665.62,41042.96,83.41
2023-01-08T08:00+01:00,-1468.41,10267.55,32002.83,43704.92,83.41
2023-01-08T09:00+01:00,-1189.96,11472.12,33240.54,47136.58,83.41
2023-01-08T10:00+01:00,-2068.72,12593.85,33897.4,49466.36,83.41
2023-01-08T11:00+01:00,-1345.6,13537.87,34832.73,52035.61,83.41
2023-01-08T12:00+01:00,-822.45,13777.9,34842.94,51771.76,83.41
2023-01-08T13:00+01:00,-484.32,13641.44,33309.01,50231.24,83.41
2023-01-08T14:00+01:00,91.84,14310.85,30560.24,48623.29,83.41
2023-01-08T15:00+01:00,-15.63,14700.67,28318.85,48433.83,83.41
2023-01-08T16:00+01:00,323.64,14928.37,28946.87,50304.8,83.41
2023-01-08T17:00+01:00,-635.17,14967.35,30084.69,54133.79,83.41
2023-01-08T18:00+01:00,-121.22,14864.63,30440.64,55436.68,83.41
2023-01-08T19:00+01:00,-2265.46,14980.13,30191.19,53863.72,83.41
2023-01-08T20:00+01:00,-4472.52,15065.58,30432.85,51462.86,83.41
2023-01-08T21:00+01:00,-5349.64,15338.02,30415.05,49194.73,83.41
2023-01-08T22:00+01:00,-2580.95,15278.52,30825.06,47953.33,83.41
2023-01-08T23:00+01:00,-4046.94,14627.23,31669.24,45160.2,83.41
2023-01-09T00:00+01:00,-1852.2,13419.98,32161.22,43481.78,83.41
2023-01-09T01:00+01:00,-639.37,11972.54,32177.01,42441.07,83.41
2023-01-09T02:00+01:00,-1151.6,11825.22,32133.43,42161.16,83.41
2023-01-09T03:00+01:00,-1225.33,12345.42,31597.64,42423.06,83.41
2023-01-09T04:00+01:00,-83.17,13741.21,30794.85,43800.43,83.41
2023-01-09T05:00+01:00,730.71,15980.5,30261.09,47183.28,83.41
2023-01-09T06:00+01:00,762.76,20200.4,30371.27,55976.17,83.41
2023-01-09T07:00+01:00,-983.61,24047.91,31671.03,61933.28,83.41
2023-01-09T08:00+01:00,-1249.56,25173.91,32631.35,65523.3,83.41
2023-01-09T09:00+01:00,-4846.5,26283.27,33422.79,66089.58,83.41
2023-01-09T10:00+01:00,-5505.85,26913.28,34703.46,66229.07,83.41
2023-01-09T11:00+01:00,-3739.57,27138.98,35563.45,66810.45,83.41
2023-01-09T12:00+01:00,-3671.37,27174.36,33674.89,66457.94,83.41
2023-01-09T13:00+01:00,-873.94,27919.18,30686.33,66064.3,83.41
2023-01-09T14:00+01:00,-163,28398.04,27338.02,64395.62,83.41
2023-01-09T15:00+01:00,2344.66,28536.12,24036.04,63094.84,83.41
2023-01-09T16:00+01:00,1605.83,28460.23,22732.01,63334.01,83.41
2023-01-09T17:00+01:00,2124.59,28457.68,23208.62,66029.14,83.41
2023-01-09T18:00+01:00,138.47,28680.56,24425.63,65922.72,83.41
2023-01-09T19:00+01:00,-1775,28835.55,25267.11,64274.68,83.41
2023-01-09T20:00+01:00,-3281.24,28501.62,26048.34,60572.3,83.41
2023-01-09T21:00+01:00,-4549.67,27697.81,26774.98,57381.11,83.41
2023-01-09T22:00+01:00,-4944.2,26326.31,27202.03,54345.22,83.41
2023-01-09T23:00+01:00,-4294.19,24379.17,27117.65,50887.34,83.41
2023-01-10T00:00+01:00,-4372.6,23176.43,26882.02,47992.51,83.41
2023-01-10T01:00+01:00,-4435.18,21919.39,26917.15,45916.82,83.41
2023-01-10T02:00+01:00,-4059.41,21314.44,26971.16,45441.04,83.41
2023-01-10T03:00+01:00,-1896.65,21366.59,26752.66,46005.31,83.41
2023-01-10T04:00+01:00,-1631.36,21907.95,27242.71,47452.48,83.41
2023-01-10T05:00+01:00,-3214.38,23877.05,26960.85,50984.7,83.41
2023-01-10T06:00+01:00,-4364.38,27193.08,26836.79,57658.12,83.41
2023-01-10T07:00+01:00,-3338.01,28195.2,26479.31,63619.22,83.41
2023-01-10T08:00+01:00,-2015.68,29121.61,25827.94,66287.86,83.41
2023-01-10T09:00+01:00,-1576.37,29331.56,28035.13,66847.09,83.41
2023-01-10T10:00+01:00,-2250.34,29033.53,30902.72,67391.72,83.41
2023-01-10T11:00+01:00,-3637.08,29010.76,33033.07,67594.6,83.41
2023-01-10T12:00+01:00,-3721.28,29034.77,33793.9,67012.48,83.41
2023-01-10T13:00+01:00,-2262.07,29182.83,33602.37,66256.8,83.41
2023-01-10T14:00+01:00,-761.47,29276.67,31592.42,64830.35,83.41
2023-01-10T15:00+01:00,-1051.01,29730.5,30024.57,64041.51,83.41
2023-01-10T16:00+01:00,-794.29,29292.13,31080.03,65014.9,83.41
2023-01-10T17:00+01:00,-3812.81,29471.92,34094.75,67937.19,83.41
2023-01-10T18:00+01:00,-6007.88,28856.08,37438.92,67977.64,83.41
2023-01-10T19:00+01:00,-8084.17,27416.03,38645.53,66773.73,83.41
2023-01-10T20:00+01:00,-9267.62,24689.28,41244.46,63558.47,83.41
2023-01-10T21:00+01:00,-10343.18,21466.1,42504.56,60247.52,83.41
2023-01-10T22:00+01:00,-9869.62,19279.17,42534.18,57062.36,83.41
2023-01-10T23:00+01:00,-10059.73,16930.77,42885.14,54022.44,83.41
2023-01-11T00:00+01:00,-8437.34,15705.13,40895.34,50647.42,83.41
2023-01-11T01:00+01:00,-8950.41,14485.23,40413.91,48647.38,83.41
2023-01-11T02:00+01:00,-10532,14357.44,41029.69,47805.63,83.41
2023-01-11T03:00+01:00,-9010.84,14125.01,39907.98,48027.68,83.41
2023-01-11T04:00+01:00,-7716.97,14142.32,40710.71,49076.72,83.41
2023-01-11T05:00+01:00,-8532.56,14466.95,43576.62,52448.63,83.41
2023-01-11T06:00+01:00,-7794.94,16463.01,44690.73,59760.6,83.41
2023-01-11T07:00+01:00,-8586.04,21844.62,41974.01,65888.4,83.41
2023-01-11T08:00+01:00,-8235.86,25350.18,38616.7,68420.4,83.41
2023-01-11T09:00+01:00,-7477.47,25881.12,37437.35,68045.24,83.41
2023-01-11T10:00+01:00,-5751.88,26101.53,37050.87,68150.34,83.41
2023-01-11T11:00+01:00,-4376.22,26393.61,36497.2,68848.34,83.41
2023-01-11T12:00+01:00,-1818.13,26210.99,36518.71,67895.05,83.41
2023-01-11T13:00+01:00,477.13,25537.98,37079.01,66679.16,83.41
2023-01-11T14:00+01:00,-662.8,25633.9,36539.97,65970.38,83.41
2023-01-11T15:00+01:00,-920.57,25765.94,35270.89,65235.25,83.41
2023-01-11T16:00+01:00,-1820.11,26043.38,35069.6,65690.45,83.41
2023-01-11T17:00+01:00,-2710.76,25731.51,36745.09,68357.07,83.41
2023-01-11T18:00+01:00,-6583.2,25495.12,39037.32,68192.4,83.41
2023-01-11T19:00+01:00,-8318.28,24290.98,41206.04,66528.61,83.41
2023-01-11T20:00+01:00,-9597.74,21627.48,42052.63,63008.22,83.41
2023-01-11T21:00+01:00,-10243.8,18320.97,43261.44,59739.48,83.41
2023-01-11T22:00+01:00,-11164.03,16090.74,44459.85,56695.78,83.41
2023-01-11T23:00+01:00,-11176.64,14144.3,46006.09,54000.52,83.41
2023-01-12T00:00+01:00,-13207.95,13071.76,47889.31,51222.76,83.41
2023-01-12T01:00+01:00,-13392.14,12668.43,46938.53,49454.72,83.41
2023-01-12T02:00+01:00,-14296.29,13030.17,45323.27,48666.08,83.41
2023-01-12T03:00+01:00,-12971.33,12603.26,45326.26,48682.9,83.41
2023-01-12T04:00+01:00,-11288.56,12489.18,45209.01,49665.51,83.41
2023-01-12T05:00+01:00,-11370.12,12657.72,47647.5,53022.79,83.41
2023-01-12T06:00+01:00,-9938.96,13849.86,49646.93,61110.05,83.41
2023-01-12T07:00+01:00,-11260.03,16052.2,50933.38,66639.62,83.41
2023-01-12T08:00+01:00,-13187.66,16805.3,52062.86,69502.77,83.41
2023-01-12T09:00+01:00,-13056.97,16571.87,53784.36,70207.45,83.41
2023-01-12T10:00+01:00,-12749.4,16383.78,55535.69,70784.61,83.41
2023-01-12T11:00+01:00,-12220.09,16721.84,56396.46,71710.26,83.41
2023-01-12T12:00+01:00,-10723.9,16359.21,55946.28,70803.88,83.41
2023-01-12T13:00+01:00,-9612.5,16009.81,55339.65,69838.71,83.41
2023-01-12T14:00+01:00,-9686.25,16287.8,53488.65,68419.82,83.41
2023-01-12T15:00+01:00,-10283.02,16916.02,49870.99,67607.14,83.41
2023-01-12T16:00+01:00,-8015.48,17037.08,46943.26,67327.68,83.41
2023-01-12T17:00+01:00,-10082.04,18043.55,46671.46,69233.51,83.41
2023-01-12T18:00+01:00,-11805.92,18203.86,48030.51,69064.73,83.41
2023-01-12T19:00+01:00,-13045.4,17445.98,49503.06,67539.43,83.41
2023-01-12T20:00+01:00,-13075.63,16074.45,50352.88,63744.47,83.41
2023-01-12T21:00+01:00,-13551.2,14854.36,51125.29,60089.92,83.41
2023-01-12T22:00+01:00,-13627.43,13493.63,50288.07,57127.03,83.41
2023-01-12T23:00+01:00,-14472.34,12440.28,50247.3,53730.91,83.41
2023-01-13T00:00+01:00,-14917.19,12030.73,49524.58,50318.68,83.41
2023-01-13T01:00+01:00,-15395.87,11600.27,49096.6,48803.39,83.41
2023-01-13T02:00+01:00,-13617.06,11264.83,48032.51,48175.34,83.41
2023-01-13T03:00+01:00,-12174.36,11048.56,47795.03,48215.78,83.41
2023-01-13T04:00+01:00,-10060.63,10934.22,46092.98,49394.72,83.41
2023-01-13T05:00+01:00,-8397.66,11405.16,46540.44,52549.45,83.41
2023-01-13T06:00+01:00,-6569.74,12047.27,46768.73,59111.94,83.41
2023-01-13T07:00+01:00,-6294.2,13268.96,46530.54,65090.88,83.41
2023-01-13T08:00+01:00,-8014.65,14411.74,46561.61,67817.11,83.41
2023-01-13T09:00+01:00,-9884.5,14687.78,47589.27,68323.78,83.41
2023-01-13T10:00+01:00,-10598.58,15380.94,50773.15,68680.44,83.41
2023-01-13T11:00+01:00,-10242.78,14789.17,54449.07,68927.22,78.17
2023-01-13T12:00+01:00,-11064.93,14041.78,56978.37,68837.84,76.42
2023-01-13T13:00+01:00,-11514.91,14130.87,57105.12,67816.02,76.42
2023-01-13T14:00+01:00,-11544.91,13828.57,55228.71,65914.42,76.42
2023-01-13T15:00+01:00,-9781.96,14853.35,52586.6,65402.22,76.42
2023-01-13T16:00+01:00,-9022.31,15676.42,50635.3,66213.09,76.42
2023-01-13T17:00+01:00,-11366.28,16523.56,50238.31,68577.53,76.42
2023-01-13T18:00+01:00,-12805.96,16662.36,51030.85,67923.67,76.42
2023-01-13T19:00+01:00,-12644.8,17280.02,50007,64353.52,76.42
2023-01-13T20:00+01:00,-12660.18,16701.42,48875.19,60832.08,76.42
2023-01-13T21:00+01:00,-13577.93,15841.77,47959.66,57323.11,76.42
2023-01-13T22:00+01:00,-13282.15,14686.78,46564.6,54256.16,76.42
2023-01-13T23:00+01:00,-14699.23,13580.27,45521.5,51075.02,76.42
2023-01-14T00:00+01:00,-14714.16,12232.79,45572.72,49449.29,76.42
2023-01-14T01:00+01:00,-15439.36,11670.43,44328.91,47012.18,76.42
2023-01-14T02:00+01:00,-13337.05,10926.86,43756.07,45772.82,76.42
2023-01-14T03:00+01:00,-12366.18,10368.73,42719.46,45592.26,76.42
2023-01-14T04:00+01:00,-11012.01,10434.07,40922.69,45989.51,76.42
2023-01-14T05:00+01:00,-8195.92,10557.14,38817.24,45874.27,76.42
2023-01-14T06:00+01:00,-8295.66,10658.84,37179.71,46337.85,76.42
2023-01-14T07:00+01:00,-6911.05,10725.72,37321.82,48776.32,76.42
2023-01-14T08:00+01:00,-7577.22,10683.14,39582.06,52122.2,76.42
2023-01-14T09:00+01:00,-8176.93,10648.75,43315.21,54930.64,76.42
2023-01-14T10:00+01:00,-10626.98,10691.08,47232.96,56981.7,76.42
2023-01-14T11:00+01:00,-11786.83,10715.54,49749.32,58555.93,76.42
2023-01-14T12:00+01:00,-11405.05,10860.23,51238.38,58735.12,76.42
2023-01-14T13:00+01:00,-11929.42,10517.73,51854.85,57860.17,76.42
2023-01-14T14:00+01:00,-13057.84,10381.64,52171.32,56625.72,76.42
2023-01-14T15:00+01:00,-13654.97,10684.59,52741.46,56687.06,76.42
2023-01-14T16:00+01:00,-13479.39,11066.94,53367.95,58145.88,76.42
2023-01-14T17:00+01:00,-13817.84,11673.34,53599.13,60648.3,76.42
2023-01-14T18:00+01:00,-13980.29,11648.31,54572.48,60943.77,76.42
2023-01-14T19:00+01:00,-14115.61,11551.73,54614.59,58601.87,76.42
2023-01-14T20:00+01:00,-16379.06,11532.8,53104.6,55121.03,76.42
2023-01-14T21:00+01:00,-17265.91,11351.18,51830.29,52482.18,76.42
2023-01-14T22:00+01:00,-16425.74,11152.41,49760.1,50955.11,76.42
2023-01-14T23:00+01:00,-15977.03,10894.12,47961.19,48311,76.42
2023-01-15T00:00+01:00,-18056.31,10350.81,46670.66,45464.06,76.42
2023-01-15T01:00+01:00,-17711.18,10091.02,45808.88,43754.08,76.42
2023-01-15T02:00+01:00,-17155.89,10160.8,44264.99,42834.46,76.42
2023-01-15T03:00+01:00,-15136.68,10225.37,42961.7,42724.59,76.42
2023-01-15T04:00+01:00,-13659.69,10416.81,42124.31,42811.84,76.42
2023-01-15T05:00+01:00,-13319.27,10677.44,41663.02,42774.52,76.42
2023-01-15T06:00+01:00,-13930.58,11051.53,41605.72,42549.75,76.42
2023-01-15T07:00+01:00,-13785.97,11113.48,41518.18,43952.91,76.42
2023-01-15T08:00+01:00,-14043.03,11375.32,42745.4,47380.74,76.42
2023-01-15T09:00+01:00,-13406.82,11696.2,44052.7,51295.2,76.42
2023-01-15T10:00+01:00,-12893.98,11667.32,47633.39,54201.49,76.42
2023-01-15T11:00+01:00,-13127.69,11402.62,51478.53,56895.46,76.42
2023-01-15T12:00+01:00,-14063.84,11668.79,53814.82,57352.63,76.42
