Date (GMT+1),Cross border electricity trading,Non-Renewable,Renewable,Load,"CO2 Emission Allowances, Auction DE"
2019-01-06T14:00+01:00,-9168.33,35389.24,16519.79,53472.83,19.25
2019-01-06T15:00+01:00,-10314.97,36726.18,15726.54,52709.34,19.25
2019-01-06T16:00+01:00,-9945.56,37430.02,15985.74,54462.72,19.25
2019-01-06T17:00+01:00,-9627.26,38042.04,17072.18,58011.14,19.25
2019-01-06T18:00+01:00,-10055.35,38153.51,17800.3,58919.07,19.25
2019-01-06T19:00+01:00,-11465.69,38038.7,18228.37,57341.68,19.25
2019-01-06T20:00+01:00,-11195.77,37484.22,17752.04,54976.19,19.25
2019-01-06T21:00+01:00,-10320.25,37013.4,17638.99,53388.44,19.25
2019-01-06T22:00+01:00,-9697.1,36190.89,17563.02,52721.29,19.25
2019-01-06T23:00+01:00,-10536.5,35414.31,17538.8,49863.64,19.25
2019-01-07T00:00+01:00,-10817.22,34433.06,17812.09,46879.9,19.25
2019-01-07T01:00+01:00,-11722.98,33854.91,17998.1,45258.16,19.25
2019-01-07T02:00+01:00,-12198.01,33499.69,18312.05,44778.65,19.25
2019-01-07T03:00+01:00,-11532.84,33164.58,18278.69,45422.3,19.25
2019-01-07T04:00+01:00,-11694.44,34069.91,18457.89,47302.47,19.25
2019-01-07T05:00+01:00,-11538.12,36240.13,18925.51,51569.32,19.25
2019-01-07T06:00+01:00,-8362.18,39189.52,18505.15,60305.08,19.25
2019-01-07T07:00+01:00,-6673.3,41744.29,17505.17,66740.44,19.25
2019-01-07T08:00+01:00,-5526.06,42497.73,16720.75,69549.2,19.25
2019-01-07T09:00+01:00,-4890.05,42793.72,16771.96,69841.81,19.25
2019-01-07T10:00+01:00,-4876.61,42976.26,18181,71109.36,19.25
2019-01-07T11:00+01:00,-5553.81,43067.05,20500.82,72052.3,19.25
2019-01-07T12:00+01:00,-5502.32,42424.18,22927.62,71923.2,19.25
2019-01-07T13:00+01:00,-6479.86,42562.22,24409.56,71849.67,19.25
2019-01-07T14:00+01:00,-9455.73,42592.95,25347.12,71547.96,19.25
2019-01-07T15:00+01:00,-9459.79,42351.1,26558,71468.45,19.25
2019-01-07T16:00+01:00,-8990.95,41898.78,28631.2,72522.09,19.25
2019-01-07T17:00+01:00,-11088.39,41267.61,31584.11,74738.5,19.25
2019-01-07T18:00+01:00,-11907.46,39254.52,35001.01,73832.22,19.25
2019-01-07T19:00+01:00,-12515.04,34171.16,38530.02,71895.37,19.25
2019-01-07T20:00+01:00,-12808.54,27826.12,41960.07,68574.39,19.25
2019-01-07T21:00+01:00,-13974.29,23971.59,43820.8,65527.47,19.25
2019-01-07T22:00+01:00,-12949.83,20588.72,43366.96,62293.79,19.25
2019-01-07T23:00+01:00,-13194.65,18685.92,44100.64,58307.36,19.25
2019-01-08T00:00+01:00,-12468.52,16452.47,44361.36,54342.68,19.25
2019-01-08T01:00+01:00,-13261.25,15797.11,44265.01,52541.81,19.25
2019-01-08T02:00+01:00,-12496.52,15738.75,44103.43,51658.94,19.25
2019-01-08T03:00+01:00,-13336.91,15932.07,44412.25,52231.7,19.25
2019-01-08T04:00+01:00,-13167.42,16434.19,44134.99,53853.28,19.25
2019-01-08T05:00+01:00,-13559.83,18028.39,44156.07,57330.03,19.25
2019-01-08T06:00+01:00,-12213.28,20723.21,45822.47,64688.82,19.25
2019-01-08T07:00+01:00,-11254.8,23369.07,46558.58,71017.34,19.25
2019-01-08T08:00+01:00,-11101.04,24868.98,47377.98,73450.37,19.25
2019-01-08T09:00+01:00,-10822.64,24295.89,49130.35,73559.06,19.25
2019-01-08T10:00+01:00,-10925.81,23631.08,50893.02,74189.49,19.25
2019-01-08T11:00+01:00,-10652.52,23207.33,51857.16,74794.6,19.25
2019-01-08T12:00+01:00,-10990.8,22973.44,52752.76,74561.48,19.25
2019-01-08T13:00+01:00,-10795.21,22786.16,52274.79,74364.21,19.25
2019-01-08T14:00+01:00,-10869.65,22910.07,50985.15,73600.49,19.25
2019-01-08T15:00+01:00,-10793.53,23378.68,49547.91,73175.69,19.25
2019-01-08T16:00+01:00,-10981.29,23389.07,49426.69,73941.12,19.25
2019-01-08T17:00+01:00,-11118.71,23891.12,49320.03,75838.58,19.25
2019-01-08T18:00+01:00,-11110.26,23926.14,49078.52,75289.89,19.25
2019-01-08T19:00+01:00,-10939.01,22832.97,48892.29,73503.32,19.25
2019-01-08T20:00+01:00,-10445.65,21896.94,48633,69594.01,19.25
2019-01-08T21:00+01:00,-10611.9,20548.68,47947.97,66029.52,19.25
2019-01-08T22:00+01:00,-11212.37,19417.46,46152.75,62941,19.25
2019-01-08T23:00+01:00,-11764.32,17498.46,45306.69,59162.24,19.25
2019-01-09T00:00+01:00,-12356.75,16958.39,44636.15,55372.12,19.25
2019-01-09T01:00+01:00,-12067.93,16756.28,43236.21,53542.35,19.25
2019-01-09T02:00+01:00,-11843.38,16693.72,42639.64,52590.28,19.25
2019-01-09T03:00+01:00,-11520.04,16876.87,42340.61,53146.34,19.25
2019-01-09T04:00+01:00,-11124.3,17791.77,41998,54757.89,19.25
2019-01-09T05:00+01:00,-12025.03,20807.68,41296.69,57799.11,19.25
2019-01-09T06:00+01:00,-11426.27,24751.02,41532.9,64940.28,19.25
2019-01-09T07:00+01:00,-10971.12,28926.54,41622.27,71410.73,19.25
2019-01-09T08:00+01:00,-10408.72,30519.86,41361.77,74113.96,19.25
2019-01-09T09:00+01:00,-10479.14,30816.42,41418.22,74678.38,19.25
2019-01-09T10:00+01:00,-10366.64,30816.02,42627.86,75513.11,19.25
2019-01-09T11:00+01:00,-10440,31169.01,43748,76393.5,19.25
2019-01-09T12:00+01:00,-11511.69,31096.44,44089.33,75900.56,19.25
2019-01-09T13:00+01:00,-10943.21,31290.21,43809.69,75566.76,19.25
2019-01-09T14:00+01:00,-10688.71,30988.2,42491.86,74872.83,19.25
2019-01-09T15:00+01:00,-10509.87,31810.34,40911.08,74166.7,19.25
2019-01-09T16:00+01:00,-11650.26,32835.85,39841.16,74594.5,19.25
2019-01-09T17:00+01:00,-9938.48,33467.16,38808.79,76940.12,19.25
2019-01-09T18:00+01:00,-10907.31,33560.81,38288.36,76115.02,19.25
2019-01-09T19:00+01:00,-10121.34,32947.44,37525.25,74170.29,19.25
2019-01-09T20:00+01:00,-12483.92,33119.38,35871.07,70072.42,19.25
2019-01-09T21:00+01:00,-12187.48,32834.6,33264.08,66522.36,19.25
2019-01-09T22:00+01:00,-11645.34,31806.59,30323.44,63496.48,19.25
2019-01-09T23:00+01:00,-12178.48,31951.5,27997.76,58937.6,19.25
2019-01-10T00:00+01:00,-9474.58,32400.2,25631.46,56289.19,19.25
2019-01-10T01:00+01:00,-11047.36,33034.05,23783.24,53924.14,19.25
2019-01-10T02:00+01:00,-9689.42,33079.59,21950.94,52990.33,19.25
2019-01-10T03:00+01:00,-10263.18,34411.58,20477.55,53123.13,19.25
2019-01-10T04:00+01:00,-10512.34,35568.81,19410.99,53828.28,19.25
2019-01-10T05:00+01:00,-9918.86,38720.37,18196.36,56592.18,19.25
2019-01-10T06:00+01:00,-7214.67,41969.33,17144.05,63571.89,19.25
2019-01-10T07:00+01:00,-4720.18,43286.25,16290.06,69607.68,19.25
2019-01-10T08:00+01:00,-4337.66,45050.77,15213.52,72144.08,19.25
2019-01-10T09:00+01:00,-3658.79,45686.58,14619.66,72132.8,19.25
2019-01-10T10:00+01:00,-3298.22,45590.31,14631.4,73066.13,19.25
2019-01-10T11:00+01:00,-2207.33,46083.95,14637.02,73606.63,19.25
2019-01-10T12:00+01:00,-811.83,45821.75,14389.36,73194.61,19.25
2019-01-10T13:00+01:00,-525.32,45910.06,13892.98,72751.7,19.25
2019-01-10T14:00+01:00,-397.92,46092.88,12796.33,71722.42,19.25
2019-01-10T15:00+01:00,138.93,45962.2,11637.22,71260.48,19.25
2019-01-10T16:00+01:00,-785.94,46232.57,11295.94,71608.8,19.25
2019-01-10T17:00+01:00,-904.44,46886.71,11644.53,74052.25,19.25
2019-01-10T18:00+01:00,-467.22,46917.09,12070.11,73372.18,19.25
2019-01-10T19:00+01:00,-1652.47,45999.3,12430.32,71630.02,19.25
2019-01-10T20:00+01:00,-4068.82,45121.8,12598.27,67981.46,19.25
2019-01-10T21:00+01:00,-5179.74,44332.84,13237.17,64276.06,19.25
2019-01-10T22:00+01:00,-7011.52,43489.62,13999.1,62144.05,19.25
2019-01-10T23:00+01:00,-8398.8,41694.05,14961.78,58345.74,19.25
2019-01-11T00:00+01:00,-8554.16,39830.05,15724.07,56155.01,19.25
2019-01-11T01:00+01:00,-9508.48,39240.33,16578.95,54064.37,19.25
2019-01-11T02:00+01:00,-9180.3,38576.14,18173.6,53552.58,19.25
2019-01-11T03:00+01:00,-8684.33,37158.2,20042.5,54003.82,19.25
2019-01-11T04:00+01:00,-10164.85,37265.36,21334.88,55371.26,19.25
2019-01-11T05:00+01:00,-11626.68,38979.73,22632.99,58230.03,19.25
2019-01-11T06:00+01:00,-11120.01,40445.63,24134.44,65882.37,19.25
2019-01-11T07:00+01:00,-9973.07,42168.45,25207.02,72238.78,19.25
2019-01-11T08:00+01:00,-8751.87,42634.17,25917.21,74872.8,19.25
2019-01-11T09:00+01:00,-8664.86,42428.96,26909.59,75441.89,19.25
2019-01-11T10:00+01:00,-7640.5,42392.08,28212.92,76100.52,19.25
2019-01-11T11:00+01:00,-8453.1,42540.18,29632.73,76731.23,19.25
2019-01-11T12:00+01:00,-8866.78,41671.03,31524.84,76125.78,19.25
2019-01-11T13:00+01:00,-10336.7,40858.73,32991.3,74858.3,19.25
2019-01-11T14:00+01:00,-11402.48,39778.09,33870.42,73072.26,19.25
2019-01-11T15:00+01:00,-11229.67,38326.59,34455.51,72033.36,19.25
2019-01-11T16:00+01:00,-12699.38,38267.54,34788.81,72450.99,19.25
2019-01-11T17:00+01:00,-12320.54,38857.42,35330.27,74497,19.25
2019-01-11T18:00+01:00,-12651.08,38062.54,35488.39,73328.08,19.25
2019-01-11T19:00+01:00,-11991.25,36309.61,34165.7,71433.2,19.25
2019-01-11T20:00+01:00,-12136.67,33811.95,33476.85,67075.84,19.25
2019-01-11T21:00+01:00,-11263.91,31513.17,32887.24,63358.82,19.25
2019-01-11T22:00+01:00,-11412.81,29649.27,32010.21,60957.77,19.25
2019-01-11T23:00+01:00,-11825.32,27623.39,31572.41,57247.62,19.25
2019-01-12T00:00+01:00,-12057.04,27106.37,30904.14,53108.38,19.25
2019-01-12T01:00+01:00,-13120.39,26881.48,30252.58,50643.92,19.25
2019-01-12T02:00+01:00,-13179.52,26774.73,29418.51,48896.7,19.25
2019-01-12T03:00+01:00,-13088.75,26458.46,28831.67,48197.29,19.25
2019-01-12T04:00+01:00,-12996.11,25740.68,28997,48590.1,19.25
2019-01-12T05:00+01:00,-14682.48,24597.89,29869.26,48959.25,19.25
2019-01-12T06:00+01:00,-16589.7,24778.25,31021.82,50438.61,19.25
2019-01-12T07:00+01:00,-15585.32,25121.57,31919.66,53617.9,19.25
2019-01-12T08:00+01:00,-14580.77,26095.13,32879.53,57112.18,19.25
2019-01-12T09:00+01:00,-13641.88,26839.88,34546.57,60615.76,19.25
2019-01-12T10:00+01:00,-13562.13,26771.38,37255.71,63117.89,19.25
2019-01-12T11:00+01:00,-13178.96,25695.07,39995.44,64503.68,19.25
2019-01-12T12:00+01:00,-13176.18,24940.94,42436.01,64171.21,19.25
2019-01-12T13:00+01:00,-13771.2,23507.33,43359.68,62527.97,19.25
2019-01-12T14:00+01:00,-14118.51,22567.19,43662.83,61440.44,19.25
2019-01-12T15:00+01:00,-13827.55,22199.11,43418.95,60945.82,19.25
2019-01-12T16:00+01:00,-13908.54,22483.54,43514.46,62024.15,19.25
2019-01-12T17:00+01:00,-13246.06,23210.44,43643.16,64572.14,19.25
2019-01-12T18:00+01:00,-13703.28,22942.69,43889.35,64288.33,19.25
2019-01-12T19:00+01:00,-14015.1,22324,43418.12,62196.86,19.25
2019-01-12T20:00+01:00,-14858.54,20702.37,42941.52,58821.47,19.25
2019-01-12T21:00+01:00,-13531.85,18617.1,41643.06,55973.98,19.25
2019-01-12T22:00+01:00,-13773.16,17985.42,40668.8,54753.96,19.25
2019-01-12T23:00+01:00,-14070.22,16620.55,40542.48,52136.55,19.25
2019-01-13T00:00+01:00,-13886.89,14020.93,40464.01,48630.94,19.25
2019-01-13T01:00+01:00,-14332.88,13429.55,39429.13,46459.82,19.25
2019-01-13T02:00+01:00,-15085.66,13388.02,38195.63,45147.91,19.25
2019-01-13T03:00+01:00,-15253.52,13949.4,37458.68,44375.96,19.25
2019-01-13T04:00+01:00,-14656.24,14030.35,36935.18,44239.38,19.25
2019-01-13T05:00+01:00,-14448.17,13905.82,36788.35,43914.06,19.25
2019-01-13T06:00+01:00,-14491.79,13912.87,37906.76,43403.22,19.25
2019-01-13T07:00+01:00,-14530.53,13776.26,39296.43,45517.63,19.25
2019-01-13T08:00+01:00,-14625.61,13891.56,41142.95,49170.94,19.25
2019-01-13T09:00+01:00,-13989.31,13966.96,43258.65,53349.25,19.25
2019-01-13T10:00+01:00,-13746.52,13989.6,45470.21,56528.72,19.25
2019-01-13T11:00+01:00,-13911.62,14520.36,47134.44,59699.29,19.25
2019-01-13T12:00+01:00,-13252.22,14119.99,48279.56,59841.54,19.25
2019-01-13T13:00+01:00,-12555.23,13095.58,48774.23,58765.6,19.25
2019-01-13T14:00+01:00,-12037.87,13115.04,48722.58,57778.67,19.25
2019-01-13T15:00+01:00,-12333.21,13256.19,48923.71,57318.29,19.25
2019-01-13T16:00+01:00,-12268.42,13425.03,48993.17,58352.38,19.25
2019-01-13T17:00+01:00,-12605.55,13632.16,49853.28,61290.58,19.25
2019-01-13T18:00+01:00,-12483.93,13664.37,50858.6,62178.76,19.25
2019-01-13T19:00+01:00,-12674.27,13331.8,51397.23,60646.46,19.25
2019-01-13T20:00+01:00,-11936.08,12816.33,50879.99,57853.71,19.25
2019-01-13T21:00+01:00,-11806.04,12983.51,50727.3,56377.24,19.25
2019-01-13T22:00+01:00,-11619.37,13231.84,49080.74,56072.08,19.25
2019-01-13T23:00+01:00,-11300.04,12989.46,47508.25,53406.5,19.25
2019-01-14T00:00+01:00,-12939.22,12915.19,47422.55,50735.13,19.25
2019-01-14T01:00+01:00,-12984.25,13008.12,46269.86,48555.11,19.25
2019-01-14T02:00+01:00,-12997.9,12980.26,45283.94,47900.04,19.25
2019-01-14T03:00+01:00,-12073.85,13599,44245.31,48430.71,19.25
2019-01-14T04:00+01:00,-11665.43,14231.57,43607.79,50192.88,19.25
2019-01-14T05:00+01:00,-12254.45,16184.42,44053.86,54625.88,19.25
2019-01-14T06:00+01:00,-10927.78,20212.63,44088.93,63125.88,19.25
2019-01-14T07:00+01:00,-7230.19,23359.86,43390.03,70083.78,19.25
2019-01-14T08:00+01:00,-7178.9,24993.05,42578.87,72643.46,19.25
2019-01-14T09:00+01:00,-7459,25533.12,43241.59,72851.89,19.25
2019-01-14T10:00+01:00,-7394.78,25614.34,45350.66,73190.55,19.25
2019-01-14T11:00+01:00,-7781.94,25343.05,48236.39,73923.06,19.25
2019-01-14T12:00+01:00,-8631.48,24484.44,49459.21,73699.32,19.25
2019-01-14T13:00+01:00,-9097.49,24442.21,49580.8,73679.62,19.25
2019-01-14T14:00+01:00,-9960.17,24919.45,47705.5,73067.5,19.25
2019-01-14T15:00+01:00,-9638.59,25928.19,44780.49,72176.47,19.25
2019-01-14T16:00+01:00,-8576.01,26451.56,42382.99,71863.52,19.25
2019-01-14T17:00+01:00,-7844.74,27405.11,40961.41,75081.15,19.25
2019-01-14T18:00+01:00,-7921.94,28549.98,40238.09,74490.4,19.25
2019-01-14T19:00+01:00,-7324.35,28327.65,39485.31,72582.4,19.25
2019-01-14T20:00+01:00,-8118.84,27420.63,39229.46,68568.18,19.25
2019-01-14T21:00+01:00,-9909.5,27195.33,38901.84,65127.86,19.25
2019-01-14T22:00+01:00,-10250.92,26321.35,38116.68,62093.19,19.25
2019-01-14T23:00+01:00,-11035.69,24589.05,37708.87,57972.26,19.25
2019-01-15T00:00+01:00,-12269.6,23877.47,37400.53,55247.62,19.25
2019-01-15T01:00+01:00,-13629.67,23401.09,38042.33,53486.95,19.25
2019-01-15T02:00+01:00,-13574.91,23384.14,37763.31,52800.67,19.25
2019-01-15T03:00+01:00,-13352.51,23231.73,38695.51,53001.7,19.25
2019-01-15T04:00+01:00,-13087.92,23738.97,39611.78,54095.24,19.25
2019-01-15T05:00+01:00,-14514.86,24959.62,40219.22,57552.96,19.25
2019-01-15T06:00+01:00,-16454.66,28325.54,40961.4,64530.1,19.25
2019-01-15T07:00+01:00,-14532.12,30066.27,41595.82,71171.32,19.25
2019-01-15T08:00+01:00,-12697.72,31214.69,41154.62,73636.39,19.25
2019-01-15T09:00+01:00,-12756.53,31872.21,41762.57,73636.39,19.25
2019-01-15T10:00+01:00,-11999.91,31943.02,42767.86,74559.66,19.25
2019-01-15T11:00+01:00,-11305.5,31620.21,44121.84,74976.06,19.25
