ds,y,unique_id,day_of_week,month,hour,is_weekend,is_holiday,month_sin,month_cos,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,gas_price
2021-01-07 04:00:00,46.87,electricity_prices,3,1,4,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,17.398
2021-01-07 05:00:00,50.08,electricity_prices,3,1,5,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.9659258262890684,0.2588190451025207,17.398
2021-01-07 06:00:00,57.34,electricity_prices,3,1,6,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,17.398
2021-01-07 07:00:00,67.8,electricity_prices,3,1,7,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.9659258262890684,-0.2588190451025206,17.398
2021-01-07 08:00:00,86.51,electricity_prices,3,1,8,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,17.398
2021-01-07 09:00:00,86.54,electricity_prices,3,1,9,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.7071067811865476,-0.7071067811865475,17.398
2021-01-07 10:00:00,85.08,electricity_prices,3,1,10,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,17.398
2021-01-07 11:00:00,88.74,electricity_prices,3,1,11,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.258819045102521,-0.9659258262890682,17.398
2021-01-07 12:00:00,88.76,electricity_prices,3,1,12,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,17.398
2021-01-07 13:00:00,84.31,electricity_prices,3,1,13,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.2588190451025208,-0.9659258262890684,17.398
2021-01-07 14:00:00,80.4,electricity_prices,3,1,14,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,17.398
2021-01-07 15:00:00,83.57,electricity_prices,3,1,15,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,17.398
2021-01-07 16:00:00,89.68,electricity_prices,3,1,16,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,17.398
2021-01-07 17:00:00,100.0,electricity_prices,3,1,17,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,17.398
2021-01-07 18:00:00,90.43,electricity_prices,3,1,18,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210294e-16,17.398
2021-01-07 19:00:00,80.28,electricity_prices,3,1,19,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.9659258262890684,0.2588190451025203,17.398
2021-01-07 20:00:00,66.8,electricity_prices,3,1,20,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,17.398
2021-01-07 21:00:00,60.22,electricity_prices,3,1,21,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,17.398
2021-01-07 22:00:00,59.69,electricity_prices,3,1,22,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,17.398
2021-01-07 23:00:00,52.25,electricity_prices,3,1,23,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.2588190451025215,0.965925826289068,17.398
2021-01-08 00:00:00,50.53,electricity_prices,4,1,0,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,1.0,18.493
2021-01-08 01:00:00,48.43,electricity_prices,4,1,1,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,18.493
2021-01-08 02:00:00,47.24,electricity_prices,4,1,2,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,18.493
2021-01-08 03:00:00,45.61,electricity_prices,4,1,3,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.7071067811865475,0.7071067811865476,18.493
2021-01-08 04:00:00,46.81,electricity_prices,4,1,4,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,18.493
2021-01-08 05:00:00,51.57,electricity_prices,4,1,5,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,18.493
2021-01-08 06:00:00,60.67,electricity_prices,4,1,6,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,18.493
2021-01-08 07:00:00,79.56,electricity_prices,4,1,7,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025206,18.493
2021-01-08 08:00:00,103.54,electricity_prices,4,1,8,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,18.493
2021-01-08 09:00:00,110.45,electricity_prices,4,1,9,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,18.493
2021-01-08 10:00:00,109.96,electricity_prices,4,1,10,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,18.493
2021-01-08 11:00:00,106.82,electricity_prices,4,1,11,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,18.493
2021-01-08 12:00:00,102.37,electricity_prices,4,1,12,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,18.493
2021-01-08 13:00:00,97.61,electricity_prices,4,1,13,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890684,18.493
2021-01-08 14:00:00,95.0,electricity_prices,4,1,14,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,18.493
2021-01-08 15:00:00,95.42,electricity_prices,4,1,15,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,18.493
2021-01-08 16:00:00,95.0,electricity_prices,4,1,16,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,18.493
2021-01-08 17:00:00,110.0,electricity_prices,4,1,17,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,-0.2588190451025206,18.493
2021-01-08 18:00:00,102.41,electricity_prices,4,1,18,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,18.493
2021-01-08 19:00:00,88.05,electricity_prices,4,1,19,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,18.493
2021-01-08 20:00:00,64.24,electricity_prices,4,1,20,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,18.493
2021-01-08 21:00:00,59.43,electricity_prices,4,1,21,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,18.493
2021-01-08 22:00:00,57.6,electricity_prices,4,1,22,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,18.493
2021-01-08 23:00:00,51.75,electricity_prices,4,1,23,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,18.493
2021-01-09 00:00:00,54.73,electricity_prices,5,1,0,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,1.0,19.72
2021-01-09 01:00:00,52.39,electricity_prices,5,1,1,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,19.72
2021-01-09 02:00:00,51.67,electricity_prices,5,1,2,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,19.72
